"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.888951723E1,-2.126253247E-1,3.552784920E-1,-8.180370331E-1,9.168516363E-1
2.889955608E1,-2.285833955E-1,3.474049568E-1,-8.146038055E-1,9.146146362E-1
2.890951762E1,-2.428062558E-1,2.789726257E-1,-2.736530304E-1,4.600723691E-1
2.891992339E1,-2.628930211E-1,2.761821747E-1,-2.736072540E-1,4.693082821E-1
2.893010846E1,-1.081830263E-1,2.241630554E-1,2.085313797E-1,3.247121478E-1
2.893952823E1,-1.323426366E-1,2.243051529E-1,2.065696716E-1,3.324130026E-1
2.894957069E1,-2.143231034E-1,3.512058258E-1,3.260135651E-2,4.127260268E-1
2.896083977E1,-1.191110611E-1,6.348338127E-1,-7.721076012E-1,1.006653646E0
2.897011654E1,-1.408025622E-1,6.179027557E-1,-7.631478310E-1,9.919797321E-1
2.897953862E1,-8.513718843E-2,7.069492340E-1,-5.187363625E-1,8.809727431E-1
2.899036677E1,-1.085402369E-1,6.913037300E-1,-5.104851723E-1,8.661852811E-1
2.899967216E1,-2.419695556E-1,5.500450134E-1,8.354253769E-1,1.029093943E0
2.900952216E1,-2.630181611E-1,5.479393005E-1,8.355073929E-1,1.033193415E0
2.901952916E1,-3.185136616E-1,5.667862892E-1,1.282185555E0,1.437601282E0
2.902952046E1,-4.524421990E-1,7.453722954E-1,1.364726067E0,1.619494069E0
2.903954523E1,-4.668797553E-1,7.376451492E-1,1.368813515E0,1.623498540E0
2.904993762E1,-3.380799294E-1,8.908147812E-1,1.641022682E0,1.897578577E0
2.905952069E1,-3.595779538E-1,8.795456886E-1,1.647090912E0,1.901527122E0
2.907051408E1,2.339585871E-1,1.136332512E0,1.525888443E0,1.916852560E0
2.907986046E1,6.920938492E-1,1.366100311E0,1.104325294E0,1.888056756E0
2.908976262E1,6.528451443E-1,1.341007233E0,1.118971825E0,1.864565667E0
2.909952262E1,6.596009731E-1,1.585015297E0,2.797174454E-1,1.739421969E0
2.910953577E1,6.341722012E-1,1.551806450E0,3.005914688E-1,1.703124443E0
2.911951423E1,1.648624390E-1,1.377052307E0,7.951450348E-1,1.598658283E0
2.912954469E1,1.570227593E-1,1.359063625E0,8.067884445E-1,1.588275064E0
2.913965531E1,1.522100568E-1,6.764893532E-1,2.441062927E0,2.537635506E0
2.914978354E1,3.839697242E-1,4.475164413E-2,3.264278412E0,3.287088227E0
2.915983439E1,3.721069396E-1,7.820987701E-2,3.242275238E0,3.264495226E0
2.916952492E1,4.429296851E-1,-3.564395905E-1,2.603810310E0,2.665157410E0
2.917976792E1,4.297205806E-1,-3.279924393E-1,2.585388184E0,2.641300982E0
2.918951808E1,4.164277911E-1,-6.616845131E-1,1.234034538E0,1.460848980E0
2.919952639E1,4.062878489E-1,-6.504688263E-1,1.226776123E0,1.446775437E0
2.920951831E1,3.108598292E-3,-1.008488178E0,1.081089973E0,1.478449729E0
2.921968962E1,1.644138396E-1,-1.225699425E0,5.941495895E-1,1.372000264E0
2.923268131E1,1.642919481E-1,-1.225028038E0,5.937232971E-1,1.371201259E0
2.923960454E1,6.087325215E-1,-1.250864983E0,-3.738422394E-1,1.440477875E0
2.924952631E1,5.986387134E-1,-1.259054661E0,-3.687877655E-1,1.442078834E0
2.925953085E1,9.316057563E-1,-1.115015507E0,-9.297399521E-1,1.724982679E0
2.926961292E1,8.948749304E-1,-9.588155746E-1,-1.086842537E0,1.703336475E0
2.927951946E1,8.738873601E-1,-9.737563133E-1,-1.077422142E0,1.694909717E0
2.928952216E1,8.738023639E-1,-7.603931427E-1,-9.434618950E-1,1.493937298E0
2.929952869E1,8.577812314E-1,-7.728152275E-1,-9.354815483E-1,1.485987128E0
2.931009662E1,7.781445384E-1,-6.087055206E-1,-8.527960777E-1,1.305102480E0
2.931953462E1,7.679774165E-1,-6.195993423E-1,-8.457198143E-1,1.299590190E0
2.932952616E1,3.712778091E-1,-5.577878952E-1,-7.823963165E-1,1.030106084E0
2.933952839E1,-4.999630898E-2,-5.504326820E-1,-5.954265594E-1,8.124091063E-1
2.934951539E1,-4.774743319E-2,-5.542163849E-1,-5.929679871E-1,8.130477553E-1
2.935952223E1,-4.830834270E-2,-6.016550064E-1,-3.346877098E-1,6.901726638E-1
2.936952723E1,-4.725125059E-2,-6.001410484E-1,-3.356766701E-1,6.892610431E-1
2.937971531E1,-1.846720576E-1,-5.406141281E-1,-4.043207169E-1,6.998875956E-1
2.938960816E1,-1.878480464E-1,-5.359349251E-1,-4.073562622E-1,6.988935948E-1
2.939955231E1,-1.244901121E-1,-4.397802353E-1,-3.949809074E-1,6.040814188E-1
2.940964377E1,3.135854304E-1,-4.233241081E-1,-1.824121475E-1,5.575063356E-1
2.941952231E1,3.013135791E-1,-4.120774269E-1,-1.896104813E-1,5.445638744E-1
2.942965023E1,6.613318324E-1,-3.856811523E-1,-1.787281036E-1,7.861637736E-1
2.943956516E1,6.398373842E-1,-3.708634377E-1,-1.880149841E-1,7.630735233E-1
2.944957531E1,6.861449480E-1,-4.937987328E-1,-7.175350189E-2,8.483988703E-1
2.946046646E1,8.048956990E-1,-4.796466827E-1,-4.414072037E-1,1.035740482E0
2.947158754E1,7.866344452E-1,-4.688334465E-1,-4.479455948E-1,1.019437986E0
2.947956739E1,5.065880418E-1,-3.685297966E-1,-6.245980263E-1,8.846289332E-1
2.948951839E1,5.001710653E-1,-3.617110252E-1,-6.287732124E-1,8.811139047E-1
2.950037900E1,4.297732115E-1,-7.721996307E-2,-7.411866188E-1,8.602473713E-1
2.950966785E1,4.308026433E-1,-7.145214081E-2,-7.448420525E-1,8.634153166E-1
2.951955354E1,8.629865646E-1,-2.171516418E-2,-4.098367691E-1,9.556063711E-1
2.953182785E1,7.086659074E-1,9.337234497E-2,5.730915070E-2,7.170844454E-1
2.953959369E1,7.054107785E-1,1.092090607E-1,4.749011993E-2,7.153924076E-1
2.954953754E1,4.553485513E-1,2.993283272E-1,-3.876686096E-3,5.449355735E-1
2.955951600E1,4.625020027E-1,3.086133003E-1,-9.800910950E-3,5.560992083E-1
2.956979139E1,2.514193058E-1,5.589032173E-1,-1.767702103E-1,6.378339760E-1
2.957951246E1,2.648248971E-1,5.588908195E-1,-1.770191193E-1,6.432938231E-1
2.958955023E1,-1.178103685E-2,8.190445900E-1,-2.087783813E-1,8.453172456E-1
2.959951669E1,-3.447382152E-2,8.750123978E-1,-3.187322617E-1,9.318934463E-1
2.960954208E1,-1.004718989E-2,8.674197197E-1,-3.142910004E-1,9.226574386E-1
2.961965292E1,1.711702347E-1,7.904844284E-1,2.095975876E-1,8.355214118E-1
2.962955600E1,1.899645627E-1,7.853455544E-1,2.126827240E-1,8.355166760E-1
2.964031246E1,4.699169397E-1,6.003389359E-1,5.728702545E-1,9.536294336E-1
2.964951762E1,4.218101501E-1,6.076025963E-1,6.949176788E-1,1.014896693E0
2.965956254E1,4.336305261E-1,6.035056114E-1,6.974658966E-1,1.019172769E0
2.966951292E1,-3.969358280E-2,7.338752747E-1,5.460033417E-1,9.155698490E-1
2.967960723E1,-2.136580646E-2,7.251310349E-1,5.515413284E-1,9.113009121E-1
2.968961185E1,1.188401729E-1,7.717866898E-1,3.667507172E-1,8.627188243E-1
2.969952616E1,1.322840303E-1,7.592926025E-1,3.747234344E-1,8.569959004E-1
2.970952354E1,2.091516405E-1,7.331061363E-1,6.875915527E-1,1.026630975E0
2.972086862E1,1.337563097E-1,7.928147316E-1,5.561885834E-1,9.776459939E-1
2.972957092E1,1.415965855E-1,7.808604240E-1,5.638713837E-1,9.735212027E-1
2.973951531E1,1.128047854E-1,8.209981918E-1,7.785711288E-1,1.137073416E0
2.974952492E1,1.182105169E-1,8.100199699E-1,7.856540680E-1,1.134618170E0
2.975956292E1,-5.643348396E-2,7.909612656E-1,1.533911705E0,1.726756955E0
2.977046708E1,-1.923525631E-1,8.987693787E-1,1.542280197E0,1.795386897E0
2.977952462E1,-1.813844740E-1,8.839588165E-1,1.551983833E0,1.795254114E0
2.978951477E1,-3.089857399E-1,1.111078262E0,1.526106834E0,1.912843214E0
2.979956192E1,-2.960816622E-1,1.085444927E0,1.543020248E0,1.909650892E0
2.980962308E1,4.383068532E-2,1.137502193E0,7.314109802E-1,1.353068509E0
2.981977739E1,4.465689510E-2,1.105424404E0,7.526721954E-1,1.338085493E0
2.982952031E1,-2.731557488E-1,5.897345543E-1,8.228702545E-1,1.048578258E0
2.983969800E1,-8.215924501E-1,7.280540466E-2,8.190670013E-1,1.162405064E0
2.984953146E1,-8.088567853E-1,5.576705933E-2,8.308458328E-1,1.160889341E0
2.985955039E1,-1.540442348E0,-4.465179443E-1,1.226245880E0,2.018915516E0
2.986954108E1,-1.520497680E0,-4.488029480E-1,1.228296280E0,2.005504682E0
2.987951362E1,-1.652009845E0,-8.007245064E-1,1.331918716E0,2.268105758E0
2.988962823E1,-1.644267917E0,-7.930779457E-1,1.326954842E0,2.256855946E0
2.989958831E1,-1.549799323E0,-9.173636436E-1,1.309022903E-1,1.805704684E0
2.991005454E1,-1.298638701E0,-6.567687988E-1,-1.173411369E0,1.869412200E0
2.991951269E1,-1.309527040E0,-6.618456841E-1,-1.170251846E0,1.876803176E0
2.992958500E1,-1.164982438E0,-6.437191963E-1,-3.939509392E-1,1.388076305E0
2.993956916E1,-1.174200296E0,-6.374258995E-1,-3.984313011E-1,1.394204295E0
2.994951354E1,-5.876139402E-1,-7.724399567E-1,4.584522247E-1,1.073374153E0
2.995952316E1,-2.196253389E-1,-6.686916351E-1,3.058166504E-1,7.674031640E-1
2.996953623E1,-2.365811467E-1,-6.512351036E-1,2.938394547E-1,7.526084136E-1
2.997953508E1,4.985600710E-2,-4.412178993E-1,2.198686600E-1,4.954806593E-1
2.998952200E1,3.759574145E-2,-4.304866791E-1,2.125816345E-1,4.815840238E-1
2.999952123E1,-3.063861281E-2,-1.321058273E-1,-3.907351494E-1,4.135996025E-1
3.000952454E1,-3.128032386E-2,-1.318111420E-1,-3.909382820E-1,4.137455452E-1
3.001952077E1,-5.489549041E-1,-7.633924484E-2,-2.614583969E-1,6.128129081E-1
3.002953392E1,-1.051418304E0,-1.478099823E-1,-6.483364105E-2,1.063734761E0
3.004019662E1,-1.023769736E0,-1.469449997E-1,-6.492137909E-2,1.036297299E0
3.004952169E1,-1.350970745E0,-2.242746353E-1,-6.340026855E-2,1.370926935E0
3.005952862E1,-1.322118521E0,-2.224745750E-1,-6.387996674E-2,1.342226870E0
3.006952754E1,-1.368725419E0,-2.880268097E-1,-4.427747726E-1,1.467112203E0
3.007956839E1,-1.344119191E0,-2.894549370E-1,-4.410638809E-1,1.443945258E0
3.009059116E1,-1.197836637E0,-3.959069252E-1,-1.043532372E0,1.637227753E0
3.009984431E1,-7.795201540E-1,-5.126695633E-1,-1.259898663E0,1.567745640E0
3.010951639E1,-7.743819356E-1,-5.145254135E-1,-1.258477688E0,1.564662863E0
3.011960508E1,-5.529671907E-1,-6.700596809E-1,-8.757629395E-1,1.233577487E0
3.012951485E1,-5.552608967E-1,-6.637897491E-1,-8.800048828E-1,1.234236642E0
3.013955300E1,-4.474318027E-2,-8.965830803E-1,1.633167267E-2,8.978473676E-1
3.014957600E1,2.550891042E-2,-8.592171669E-1,3.459348679E-1,9.265936419E-1
3.015952108E1,2.007785439E-2,-8.430218697E-1,3.351373672E-1,9.074172402E-1
3.016980069E1,-1.009090245E-1,-5.386571884E-1,-1.340789795E-1,5.641908991E-1
3.018002208E1,-1.021414101E-1,-5.327863693E-1,-1.379461288E-1,5.597529075E-1
3.018957331E1,5.961254239E-2,-2.295293808E-1,-6.822538376E-1,7.222933551E-1
3.019951985E1,5.427888036E-2,-2.311325073E-1,-6.813831329E-1,7.215617830E-1
3.020951516E1,7.574059069E-2,-5.262660980E-2,-7.249984741E-1,7.308412855E-1
3.021999208E1,6.028142571E-2,-2.006912231E-2,-5.192890167E-1,5.231612589E-1
3.022961200E1,5.582281947E-2,-1.899242401E-2,-5.201253891E-1,5.234570849E-1
3.024032908E1,7.574324310E-2,2.740621567E-2,-2.207503319E-1,2.349869115E-1
3.024951516E1,7.614535093E-2,3.019142151E-2,-2.225527763E-1,2.371484233E-1
3.025953816E1,-3.117483854E-2,1.150159836E-1,-1.733875275E-2,1.204208428E-1
3.026987562E1,-2.924083173E-2,1.174092293E-1,-1.883697510E-2,1.224531951E-1
3.027967239E1,-3.116395175E-1,3.491106033E-1,-3.086142540E-1,5.605712801E-1
3.028952631E1,-5.031470656E-1,4.769902229E-1,-2.777934074E-1,7.468907682E-1
3.029953462E1,-5.006195307E-1,4.722037315E-1,-2.745957375E-1,7.409447332E-1
3.030959392E1,-4.884216785E-1,5.100326538E-1,-2.718367577E-1,7.566929806E-1
3.031952000E1,-4.882829189E-1,5.066041946E-1,-2.695927620E-1,7.534907274E-1
3.032952654E1,-2.175128162E-1,4.707789421E-1,-9.553241730E-2,5.273244545E-1
3.033984746E1,-8.597539365E-2,4.782843590E-1,2.956295013E-2,4.868487079E-1
3.034952477E1,-9.862425923E-2,4.780716896E-1,2.933120728E-2,4.890190228E-1
3.036013392E1,-1.123457402E-1,4.417724609E-1,2.505731583E-1,5.201647626E-1
3.036952046E1,-1.248008311E-1,4.421029091E-1,2.500276566E-1,5.230143963E-1
3.037956446E1,-1.192307472E-2,4.409604073E-1,4.577932358E-1,6.357380649E-1
3.038984900E1,-2.451868355E-2,4.394016266E-1,4.585180283E-1,6.355420816E-1
3.039957192E1,-4.049147666E-2,5.208997726E-1,1.061229706E-1,5.331399607E-1
3.040952092E1,-8.797660470E-3,6.138763428E-1,2.834615707E-1,6.762189181E-1
3.041954477E1,-2.541148663E-2,6.061782837E-1,2.882156372E-1,6.716889971E-1
3.043081985E1,3.612732887E-1,6.318230629E-1,5.666875839E-1,9.224172536E-1
3.043955669E1,3.400130272E-1,6.251583099E-1,5.708026886E-1,9.122759892E-1
3.044987816E1,4.760630131E-1,7.007870674E-1,8.264150620E-1,1.183511876E0
3.045952262E1,4.506394267E-1,6.924223900E-1,8.317680359E-1,1.172332173E0
3.046952862E1,5.898768306E-1,8.520846367E-1,9.151849747E-1,1.382594098E0
3.047968892E1,5.318318009E-1,1.179824352E0,3.360023499E-1,1.337059515E0
3.048965292E1,5.053767562E-1,1.151692390E0,3.549337387E-1,1.306820181E0
3.049951316E1,4.017327130E-1,1.373985767E0,9.635925293E-2,1.434751256E0
3.050962185E1,3.794520199E-1,1.346926689E0,1.149225235E-1,1.404066426E0
3.051966469E1,6.212447882E-1,1.381440639E0,-3.077316284E-2,1.515014955E0
3.052952569E1,3.570739329E-1,9.720067978E-1,9.647235870E-1,1.415270507E0
3.053952631E1,3.390949965E-1,9.707098007E-1,9.658832550E-1,1.410742144E0
3.054951854E1,-1.467486322E-1,4.111747742E-1,2.126107216E0,2.170468095E0
3.055964462E1,-1.551221907E-1,4.302554131E-1,2.113180161E0,2.162108463E0
3.056952808E1,1.125942916E-1,-1.192440987E-1,2.019737244E0,2.026384752E0
3.057968623E1,1.007835567E-1,-9.634876251E-2,2.004477501E0,2.009320895E0
3.058961808E1,2.630320787E-1,-6.098971367E-1,1.512857437E0,1.652240302E0
3.059951900E1,1.107752472E-1,-1.052217960E0,1.019191742E0,1.469076444E0
3.060953354E1,9.058341384E-2,-1.033494473E0,1.007287979E0,1.446010115E0
3.061954331E1,2.125941515E-1,-1.349954605E0,8.446407318E-1,1.606546506E0
3.062961439E1,1.941078603E-1,-1.333322048E0,8.342761993E-1,1.584753079E0
3.063985416E1,9.801116586E-2,-1.532763004E0,9.963779449E-1,1.830775143E0
3.065012754E1,1.864848733E-1,-1.330492020E0,9.130668640E-2,1.346596648E0
3.066037154E1,1.740264893E-1,-1.326498508E0,8.918094635E-2,1.340834350E0
3.066979439E1,2.607971430E-1,-1.081093788E0,-9.535117149E-1,1.464910755E0
3.067953016E1,2.486887276E-1,-1.092031956E0,-9.458518028E-1,1.465952083E0
3.068991092E1,3.349104524E-1,-9.593491554E-1,-9.005742073E-1,1.357773809E0
3.070026516E1,3.242567778E-1,-9.684863091E-1,-8.940882683E-1,1.357387940E0
3.070951754E1,4.095707834E-1,-8.722443581E-1,-2.641649246E-1,9.991704330E-1
3.071952339E1,2.419456840E-1,-6.512279510E-1,-2.415447235E-1,7.355130262E-1
3.072951846E1,2.409049273E-1,-6.508569717E-1,-2.417402267E-1,7.349070138E-1
3.073957792E1,-3.325812221E-1,-4.806351662E-1,-4.809699059E-1,7.569362474E-1
3.075034369E1,-3.197632432E-1,-4.824318886E-1,-4.803719521E-1,7.521610673E-1
3.075953769E1,-8.477129936E-1,-4.486289024E-1,-1.104412079E-1,9.654441838E-1
3.076952700E1,-8.256640434E-1,-4.445290565E-1,-1.140527725E-1,9.446349716E-1
3.077968377E1,-6.849331856E-1,-4.792604446E-1,2.282295227E-1,8.665522244E-1
3.079007900E1,-4.335281849E-1,-5.853943825E-1,6.669569016E-1,9.876562047E-1
3.079954754E1,-4.286808968E-1,-5.649151802E-1,6.534299850E-1,9.642962291E-1
3.080986562E1,-2.316883951E-1,-5.616040230E-1,5.952577591E-1,8.505353554E-1
3.081980562E1,-2.352160364E-1,-5.395426750E-1,5.811548233E-1,8.271479980E-1
3.082956754E1,2.417731285E-2,-4.970059395E-1,1.166820526E-2,4.977304425E-1
3.083962662E1,3.338894546E-1,-4.186930656E-1,-6.825499535E-1,8.675600787E-1
3.084954262E1,3.225617111E-1,-4.116163254E-1,-6.866354942E-1,8.631004337E-1
3.085963285E1,7.070184946E-1,-4.723877907E-1,-5.087032318E-1,9.908604112E-1
3.086961692E1,6.921080351E-1,-4.623370171E-1,-5.144767761E-1,9.784965011E-1
3.087953531E1,7.583217025E-1,-4.402408600E-1,-2.211389542E-1,9.043042941E-1
3.088954277E1,7.447372675E-1,-4.256525040E-1,-2.297439575E-1,8.880292437E-1
3.089984531E1,5.152501464E-1,-3.200235367E-1,-9.706783295E-2,6.142637394E-1
3.090979623E1,4.038694203E-1,-1.620073318E-1,-2.164001465E-1,4.859896168E-1
3.091953154E1,4.049849808E-1,-1.531410217E-1,-2.219963074E-1,4.865669201E-1
3.093030969E1,-4.699081182E-2,8.594465256E-2,-2.531642914E-1,2.714530864E-1
3.093954039E1,-3.623288870E-2,9.115600586E-2,-2.568941116E-1,2.749851345E-1
3.094952231E1,-4.402958155E-1,3.547387123E-1,-5.221929550E-1,7.696657985E-1
3.095952646E1,-4.228810072E-1,3.576345444E-1,-5.247125626E-1,7.629246928E-1
3.096955323E1,-2.452737689E-1,4.414615631E-1,-4.598293304E-1,6.830011322E-1
3.097952539E1,-1.174264252E-1,4.774622917E-1,-1.183061600E-1,5.057228024E-1
3.098951892E1,-1.110181808E-1,4.863605499E-1,-1.240510941E-1,5.140625399E-1
3.099952654E1,3.786855936E-2,5.409941673E-1,-1.815977097E-1,5.719147183E-1
3.100953377E1,4.353851080E-2,5.479249954E-1,-1.860704422E-1,5.802926951E-1
3.101952423E1,1.106279790E-1,5.635576248E-1,-1.527833939E-1,5.942882396E-1
3.102952192E1,8.864232898E-2,5.812330246E-1,-1.283464432E-1,6.017990535E-1
3.103952862E1,1.000675261E-1,5.831475258E-1,-1.298952103E-1,6.057617620E-1
3.104952423E1,3.771097362E-1,5.706958771E-1,-2.974224091E-2,6.846825090E-1
3.105952677E1,3.829950392E-1,5.714645386E-1,-3.039360046E-2,6.886077910E-1
3.106952854E1,6.990299821E-1,5.748987198E-1,1.128005981E-2,9.051401514E-1
3.107952308E1,7.009364367E-1,5.751113892E-1,1.109218597E-2,9.067458490E-1
3.108953523E1,7.268200517E-1,6.615786552E-1,-1.484384537E-1,9.939756934E-1
3.109951692E1,4.900299907E-1,7.271246910E-1,2.649974823E-2,8.772353987E-1
3.111041092E1,5.008672476E-1,7.219591141E-1,2.937126160E-2,8.791789540E-1
3.111979708E1,3.359184265E-1,8.014383316E-1,2.073965073E-1,8.933968322E-1
3.112952369E1,3.514433503E-1,7.954230309E-1,2.107191086E-1,8.947696738E-1
3.113952631E1,2.681322396E-2,8.935799599E-1,6.368875504E-1,1.097647414E0
3.114954108E1,4.664416611E-2,8.868513107E-1,6.406440735E-1,1.095036874E0
3.116167023E1,2.842999995E-2,9.297475815E-1,5.394458771E-1,1.075286327E0
3.116953416E1,1.170665473E-1,9.770212173E-1,1.983537674E-1,1.003802397E0
3.117965277E1,1.370203048E-1,9.583444595E-1,2.097587585E-1,9.905540893E-1
3.118954562E1,1.186570823E-1,9.138283730E-1,4.315509796E-1,1.017545108E0
3.120082631E1,1.362165958E-1,8.960194588E-1,4.426279068E-1,1.008625448E0
3.120955416E1,4.645511135E-2,8.586044312E-1,8.086462021E-1,1.180367878E0
3.121952631E1,-1.213568076E-2,7.847394943E-1,1.380469322E0,1.587973205E0
3.122953400E1,7.722515147E-3,7.720131874E-1,1.388542175E0,1.588745849E0
3.123963623E1,-4.201226681E-2,8.094863892E-1,1.573920250E0,1.770383630E0
3.124952708E1,-2.237229794E-2,7.928304672E-1,1.584664345E0,1.772072729E0
3.125952154E1,1.459891200E-1,8.628535271E-1,1.008580208E0,1.335313846E0
3.126955623E1,1.655291319E-1,8.361730576E-1,1.026050568E0,1.333928425E0
3.127962285E1,1.633611172E-1,7.025437355E-1,-5.631637573E-2,7.234819204E-1
3.128962000E1,-4.600907862E-1,2.119507790E-1,1.626539230E-1,5.320366180E-1
3.129953023E1,-4.199943542E-1,1.925954819E-1,1.762485504E-1,4.945218183E-1
3.130969700E1,-8.685387373E-1,-3.930325508E-1,1.199460030E0,1.532167904E0
3.132019354E1,-8.220924139E-1,-3.852863312E-1,1.195672989E0,1.501304563E0
3.133000569E1,-1.207747698E0,-7.099170685E-1,2.459595680E0,2.830591397E0
3.133953016E1,-1.159265876E0,-6.753697395E-1,2.438865662E0,2.783538642E0
3.134954600E1,-1.282034755E0,-6.827712059E-1,1.978835106E0,2.454705279E0
3.135952623E1,-1.046108603E0,-9.569969177E-1,1.432982445E0,2.015843495E0
3.136968077E1,-1.017354488E0,-9.315252304E-1,1.418176651E0,1.978376714E0
3.137952839E1,-5.846455097E-1,-1.190381050E0,8.650741577E-1,1.583404786E0
3.138962677E1,-5.640374422E-1,-1.172508717E0,8.549356461E-1,1.556865404E0
3.139952177E1,-3.303135037E-1,-1.328889370E0,4.254055023E-1,1.433884169E0
3.141064785E1,-4.575797319E-1,-1.254336596E0,3.190040588E-1,1.372772048E0
3.141959500E1,-4.330266118E-1,-1.247440100E0,3.162879944E-1,1.357813295E0
3.143017646E1,-4.710477591E-2,-1.001999855E0,-2.619209290E-1,1.036737740E0
3.143953700E1,-3.046202660E-2,-1.000793457E0,-2.615079880E-1,1.034843904E0
3.144956462E1,3.585771918E-1,-1.015605450E0,-3.053865433E-1,1.119505682E0
3.145952846E1,3.698238730E-1,-1.014425278E0,-3.053007126E-1,1.122068120E0
3.146994300E1,2.833859921E-1,-1.064495087E0,-2.103710175E-2,1.101771287E0
3.147953223E1,-5.887770653E-2,-8.413877487E-1,7.009029388E-2,8.463525136E-1
3.148952416E1,-4.091691971E-2,-8.286776543E-1,6.356430054E-2,8.321185428E-1
3.149955354E1,-5.947239399E-1,-6.978912354E-1,5.576200485E-1,1.073167675E0
3.151202685E1,-5.631008744E-1,-6.758217812E-1,5.466146469E-1,1.035666571E0
3.151953177E1,-7.740097642E-1,-5.628981590E-1,2.787189484E-1,9.968097635E-1
3.152957354E1,-7.531921268E-1,-5.482149124E-1,2.715406418E-1,9.703464794E-1
3.153990900E1,-9.214332700E-1,-4.659633636E-1,-2.447881699E-1,1.061170286E0
3.154952439E1,-8.181121945E-1,-4.648141861E-1,-7.218351364E-1,1.185919793E0
3.155952785E1,-8.103499413E-1,-4.588985443E-1,-7.247180939E-1,1.180030176E0
3.156953292E1,-4.200614095E-1,-4.470343590E-1,-8.902654648E-1,1.081140094E0
3.157957523E1,-4.235239029E-1,-4.405856133E-1,-8.945159912E-1,1.083349915E0
3.158980969E1,-1.424016356E-1,-4.839668274E-1,-6.145777702E-1,7.951150555E-1
3.159952369E1,5.216164589E-1,-5.171151161E-1,-6.571907997E-1,9.855919646E-1
3.160952731E1,4.996516109E-1,-5.082235336E-1,-6.645188332E-1,9.744373618E-1
3.161952754E1,9.292095900E-1,-5.210566521E-1,-6.172332764E-1,1.231221919E0
3.162951562E1,9.010218382E-1,-5.129189491E-1,-6.244602203E-1,1.210320936E0
3.163955262E1,9.167154431E-1,-4.033570290E-1,-4.771642685E-1,1.109391651E0
3.165016292E1,8.905841708E-1,-3.960742950E-1,-4.835128784E-1,1.088025605E0
3.165989608E1,8.489221334E-1,-2.219610214E-1,-5.928893089E-1,1.058986882E0
3.166954000E1,8.163701892E-1,-2.435398102E-2,-7.333068848E-1,1.097630352E0
3.168067662E1,8.018059731E-1,-2.604436874E-2,-7.333030701E-1,1.086878337E0
3.168960669E1,4.704013765E-1,6.273460388E-2,-5.103421211E-1,6.968946593E-1
3.169979816E1,4.602652490E-1,6.169843674E-2,-5.103926659E-1,6.900372960E-1
3.170953585E1,1.895354390E-1,1.775293350E-1,-4.058580399E-1,4.818309828E-1
3.171952016E1,1.809094548E-1,1.774039268E-1,-4.063348770E-1,4.788615837E-1
3.173004069E1,1.907151937E-2,2.672014236E-1,-4.412345886E-1,5.161862899E-1
3.174012016E1,-3.166647553E-1,3.084149361E-1,-2.821807861E-1,5.244257203E-1
3.174953208E1,-3.233776689E-1,3.076939583E-1,-2.821598053E-1,5.280746580E-1
3.175956916E1,-3.958600760E-1,4.007987976E-1,-5.258212090E-1,7.706054890E-1
3.177011516E1,-4.024842978E-1,3.973841667E-1,-5.241732597E-1,7.711455064E-1
3.177967077E1,-2.930393517E-1,4.350228310E-1,-4.811229706E-1,7.117557432E-1
3.178954446E1,-1.816626489E-1,4.079270363E-1,-5.998992920E-2,4.505602918E-1
3.179952831E1,-1.962904632E-1,4.048728943E-1,-5.897235870E-2,4.537948276E-1
3.180952508E1,-1.823343337E-1,4.391803741E-1,1.688671112E-2,4.758259884E-1
3.182043908E1,-1.951590776E-1,4.351172447E-1,1.865482330E-2,4.772442610E-1
3.182954931E1,2.106313854E-1,5.177135468E-1,4.903411865E-2,5.610679476E-1
3.184050877E1,3.818930089E-1,5.664076805E-1,4.437656403E-1,8.146090316E-1
3.184952223E1,3.577680290E-1,5.607733727E-1,4.460525513E-1,8.008917633E-1
3.185966646E1,1.119236201E-1,5.030102730E-1,1.273652077E0,1.373948996E0
3.186952939E1,9.473426640E-2,5.023946762E-1,1.273316383E0,1.372118655E0
3.187959877E1,5.065099597E-1,6.029224396E-1,1.581378937E0,1.766586298E0
3.188967677E1,4.853606820E-1,5.995302200E-1,1.582657814E0,1.760629783E0
3.189953662E1,8.521875143E-1,8.531484604E-1,1.321419716E0,1.788920323E0
3.190951792E1,8.236309290E-1,1.293382168E0,2.985515594E-1,1.562158242E0
3.191953246E1,1.130836368E0,1.224405289E0,3.117275238E-1,1.695621789E0
3.192952800E1,8.377182484E-1,1.425720215E0,-3.675289154E-1,1.693967974E0
3.193952862E1,8.188921213E-1,1.402266502E0,-3.534069061E-1,1.661876076E0
3.194971108E1,5.371849537E-1,7.184333801E-1,1.798104286E0,2.009450975E0
3.195956808E1,5.368359089E-1,7.290539742E-1,1.791522980E0,2.007303434E0
3.196952185E1,8.630619049E-1,-4.902839661E-2,3.806152344E0,3.903085356E0
3.197951639E1,8.924364448E-1,-6.024837494E-1,3.904232025E0,4.049994714E0
3.198967862E1,8.907389045E-1,-5.523266792E-1,3.874143600E0,4.013411167E0
3.199957162E1,6.906659603E-1,-6.112160683E-1,1.681882858E0,1.918159144E0
