"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.129996685E1,-7.123360634E-1,-3.309378624E-1,-2.489926815E0,2.610876880E0
4.130993062E1,-4.097415805E-1,-2.912831306E-1,-1.859094620E0,1.925867812E0
4.131999093E1,9.041845798E-2,-3.645462990E-1,-1.090459824E0,1.153330884E0
4.132997393E1,7.754966617E-2,-3.706564903E-1,-1.087626457E0,1.151664663E0
4.133993646E1,-5.649374723E-1,-1.286144257E-1,-1.510431290E0,1.617744942E0
4.135032346E1,-5.636224747E-1,-1.363067627E-1,-1.506196976E0,1.613963803E0
4.136009362E1,-7.019414306E-1,5.646896362E-2,-1.816504002E0,1.948229274E0
4.136993377E1,-8.834550381E-1,6.692743301E-2,-5.950441360E-1,1.067262671E0
4.137993423E1,-8.713799715E-1,6.809854507E-2,-5.952148438E-1,1.057459775E0
4.138993093E1,-4.330172241E-1,3.154911995E-1,-1.128466129E0,1.249189505E0
4.139998139E1,-4.203384817E-1,3.155012131E-1,-1.127944469E0,1.244381043E0
4.140996031E1,-7.816944122E-1,3.336472511E-1,-4.688510895E-1,9.706636835E-1
4.142085823E1,-7.641552687E-1,3.338365555E-1,-4.681606293E-1,9.563234260E-1
4.142993439E1,-3.544767499E-1,4.628973007E-1,1.350278854E-1,5.984648754E-1
4.144079285E1,-5.670325160E-1,5.751919746E-1,1.567401886E-1,8.227631303E-1
4.144993516E1,-5.550066233E-1,5.771846771E-1,1.562509537E-1,8.158362972E-1
4.145994123E1,-5.018719435E-1,7.315030098E-1,8.683872223E-2,8.913546234E-1
4.146993785E1,-4.848400354E-1,7.292151451E-1,8.898639679E-2,8.801949594E-1
4.148052131E1,-4.640747905E-1,8.138852119E-1,-2.420711517E-1,9.676636770E-1
4.149160400E1,-5.022881031E-1,9.129142761E-1,-3.626356125E-1,1.103272587E0
4.149993377E1,-4.849237204E-1,9.034638405E-1,-3.564214706E-1,1.085557088E0
4.150994954E1,-2.960438132E-1,8.725571632E-1,-5.679988861E-1,1.082414282E0
4.151993231E1,-2.855796218E-1,8.617191315E-1,-5.613622665E-1,1.067353351E0
4.152994777E1,-3.149603009E-1,7.471194267E-1,3.118400574E-1,8.686953726E-1
4.153997639E1,-3.080542088E-1,7.409200668E-1,3.157234192E-1,8.622883615E-1
4.154993977E1,-2.051029801E-1,7.126941681E-1,9.520139694E-1,1.206785320E0
4.155999393E1,-9.168845415E-2,6.605234146E-1,7.199840546E-1,9.813638432E-1
4.156994431E1,-7.896560431E-2,6.430931091E-1,7.305707932E-1,9.764927022E-1
4.157995023E1,-3.129857779E-2,5.982670784E-1,2.820072174E-1,6.621413510E-1
4.158996470E1,-1.857882738E-2,5.728311539E-1,2.972621918E-1,6.456357443E-1
4.160046793E1,-2.730826139E-1,6.766567230E-1,1.206159592E-1,7.395854545E-1
4.160993631E1,-2.630082369E-1,6.497073174E-1,1.367950439E-1,7.141469141E-1
4.161993500E1,4.884326458E-2,5.226945877E-1,6.086750031E-1,8.037913634E-1
4.163014554E1,8.530527353E-2,4.040246010E-1,9.842338562E-1,1.067346781E0
4.163993400E1,7.814484835E-2,3.861055374E-1,9.941444397E-1,1.069348994E0
4.164997354E1,-8.636897802E-2,6.496052742E-1,8.504772186E-2,6.608174692E-1
4.166095785E1,-8.242094517E-2,6.232233047E-1,1.009054184E-1,6.366964765E-1
4.166993931E1,-2.853894830E-1,8.522224426E-1,-9.020614624E-1,1.273359781E0
4.167993970E1,-2.744380236E-1,8.211588860E-1,-8.826007843E-1,1.236366567E0
4.168993946E1,-2.407144904E-1,5.837297440E-1,3.671216965E-1,7.303849806E-1
4.169994123E1,-9.159797430E-2,2.691984177E-2,1.492141724E0,1.495192894E0
4.170998800E1,-7.998305559E-2,3.310871124E-2,1.489325523E0,1.491839130E0
4.171997485E1,-1.874792576E-2,-3.483290672E-1,1.172206879E0,1.223010053E0
4.172994108E1,-4.811286926E-3,-3.435044289E-1,1.170454979E0,1.219829209E0
4.174004931E1,4.855513573E-3,-4.605569839E-1,4.368143082E-1,6.347779543E-1
4.174993077E1,1.122922897E-1,-3.314990997E-1,1.815290451E-1,3.942765599E-1
4.176015546E1,1.241728067E-1,-3.388352394E-1,1.870079041E-1,4.064482274E-1
4.176994508E1,1.250985861E-1,-2.028245926E-1,3.157358170E-1,3.955712043E-1
4.177993500E1,1.321612000E-1,-2.077088356E-1,3.193349838E-1,4.032175282E-1
4.179017362E1,9.064155817E-2,-1.634988785E-1,3.465013504E-1,3.937143141E-1
4.180084208E1,-4.970651865E-2,-1.725187302E-1,2.255086899E-1,2.882492315E-1
4.180997446E1,-1.065992713E-1,-1.738843918E-1,2.277679443E-1,3.057407772E-1
4.181993846E1,-6.645244360E-2,-1.909728050E-1,-7.599830627E-3,2.023469717E-1
4.182997831E1,-5.437135696E-2,-1.916365623E-1,-6.012916565E-3,1.992911730E-1
4.184022370E1,1.467322111E-1,-7.572078705E-2,-1.664924622E-2,1.659553457E-1
4.184997731E1,1.496084332E-1,-7.606458664E-2,-1.615238190E-2,1.686102135E-1
4.186012016E1,5.908408165E-1,-9.310054779E-2,-7.389736176E-2,6.026785234E-1
4.186993600E1,6.991784573E-1,-2.330350876E-2,-2.553138733E-1,7.447004381E-1
4.187997946E1,6.944242716E-1,-2.574157715E-2,-2.542953491E-1,7.399687982E-1
4.189263177E1,3.460987508E-1,1.961803436E-2,1.447677612E-2,3.469564665E-1
4.189993800E1,3.534501493E-1,1.900386810E-2,1.557254791E-2,3.543030614E-1
4.190994239E1,8.897793293E-2,-5.174827576E-2,5.473470688E-1,5.569414424E-1
4.192000985E1,1.038534641E-1,-4.919958115E-2,5.472936630E-1,5.592284814E-1
4.192994146E1,2.691200972E-1,-2.313499451E-1,7.431020737E-1,8.234980969E-1
4.194014131E1,7.115131617E-2,1.004595757E-1,-4.743403435E0,4.745000609E0
4.194995170E1,8.511537313E-2,8.679962158E-2,-4.733563423E0,4.735124231E0
4.195995539E1,-1.768366814E0,-6.566047668E-3,1.211576462E0,2.143614196E0
4.197333808E1,-1.211000085E-1,2.412314415E-1,1.701050758E0,1.722333157E0
4.198333808E1,1.667133570E-1,4.768314362E-1,6.290416718E-1,8.067558408E-1
4.199159585E1,1.647047400E-1,4.761147499E-1,6.292638779E-1,8.060930061E-1
4.200014516E1,1.447159052E-1,4.723954201E-1,6.294536591E-1,8.001949981E-1
4.200994731E1,1.611667871E-2,3.638343811E-1,-7.878570557E-1,8.679596444E-1
4.201998570E1,1.521348953E-2,3.560857773E-1,-7.832756042E-1,8.605516854E-1
4.202995185E1,-1.119243622E0,1.031270027E-1,1.130929947E0,1.594472956E0
4.203996246E1,-1.110219479E0,1.167039871E-1,1.123668671E0,1.583931309E0
4.203996246E1,2.495414019E-1,1.660346985E-2,-1.908302307E-3,2.501004360E-1
4.205018577E1,5.742198825E-1,-3.212308884E-2,-7.505607605E-2,5.799946386E-1
4.206025962E1,5.803664923E-1,-2.034568787E-2,-8.283042908E-2,5.866004538E-1
4.206994377E1,6.024212837E-1,-8.434438705E-2,2.223081589E-1,6.476467372E-1
4.207995024E1,6.101551652E-1,-7.258653641E-2,2.146730423E-1,6.508783650E-1
4.209003793E1,3.098191917E-1,4.693460464E-2,3.240718842E-1,4.507919418E-1
4.210000631E1,2.373999059E-1,2.653021812E-1,2.317867279E-1,4.248164897E-1
4.210996900E1,2.490541637E-1,2.714529037E-1,2.281932831E-1,4.333437779E-1
4.211994124E1,5.425311327E-1,3.716225624E-1,1.676988602E-1,6.786503271E-1
4.213008062E1,5.559606552E-1,3.767776489E-1,1.649084091E-1,6.915550812E-1
4.213994154E1,7.484707832E-1,3.493647575E-1,2.254781723E-1,8.562153078E-1
4.214996031E1,7.607954741E-1,3.536114693E-1,2.232856750E-1,8.681631858E-1
4.216068231E1,6.151416898E-1,4.266180992E-1,1.787195206E-1,7.696382060E-1
4.217013200E1,3.248676658E-1,4.147996902E-1,4.360866547E-1,6.839366591E-1
4.217998116E1,3.360866904E-1,4.235558510E-1,4.309043884E-1,6.913988822E-1
4.218994124E1,5.199023485E-1,3.728046417E-1,1.385175705E0,1.525776355E0
4.219999093E1,5.222094059E-1,3.879981041E-1,1.375267029E0,1.521382461E0
4.221007608E1,4.792083204E-1,4.150714874E-1,1.509057999E0,1.636820393E0
4.221994770E1,5.996382833E-1,4.456419945E-1,7.807760239E-1,1.080635950E0
4.222996100E1,6.017430425E-1,4.481658936E-1,7.792472839E-1,1.081745666E0
4.224082277E1,6.057356000E-1,4.677891731E-1,-1.392679214E-1,7.779060879E-1
4.224996946E1,6.112145782E-1,4.652266502E-1,-1.372613907E-1,7.802946790E-1
4.226006777E1,4.823280871E-1,2.916679382E-1,-2.959303856E-1,6.366202659E-1
4.226994470E1,4.864650071E-1,2.911982536E-1,-2.953696251E-1,6.392869789E-1
4.227994477E1,8.858385682E-1,1.524195671E-1,1.506786346E-1,9.113976872E-1
4.228995285E1,9.360748529E-1,6.791925430E-2,5.215473175E-1,1.073713537E0
4.229993731E1,9.279780388E-1,7.994222641E-2,5.132246017E-1,1.063453568E0
4.230996954E1,9.168006182E-1,4.369258881E-2,3.331651688E-1,9.764381422E-1
4.232100524E1,9.109293222E-1,5.506992340E-2,3.254528046E-1,9.688882570E-1
4.233021362E1,7.481992841E-1,5.339527130E-2,-2.667860985E-1,7.961331836E-1
4.233994785E1,7.466015816E-1,6.071758270E-2,-2.715964317E-1,7.967842670E-1
4.234994924E1,4.743223190E-1,1.337532997E-1,-5.137825012E-1,7.119298182E-1
4.235994970E1,4.520385861E-1,1.957159042E-1,-4.139099121E-1,6.434011298E-1
4.236994693E1,4.501959383E-1,2.076025009E-1,-4.216232300E-1,6.508005296E-1
4.238005908E1,6.303681731E-1,1.505718231E-1,-2.530584335E-1,6.957546108E-1
4.238997262E1,6.266261339E-1,1.654605865E-1,-2.627315521E-1,6.993320999E-1
4.239994124E1,7.892711759E-1,5.013227463E-2,-5.575180054E-3,7.908813543E-1
4.240995724E1,5.225552917E-1,7.740211487E-2,-6.772613525E-2,5.325804630E-1
4.241993870E1,5.223335028E-1,8.879661560E-2,-7.490253448E-2,5.350958015E-1
4.243002939E1,3.299070597E-1,3.036961555E-1,-4.577031136E-1,6.407512490E-1
4.244003016E1,3.317558467E-1,3.100728989E-1,-4.615893364E-1,6.475120539E-1
4.245003216E1,2.510284185E-1,4.627785683E-1,-5.994572639E-1,7.978272253E-1
4.246002162E1,2.516980767E-1,4.663729668E-1,-6.016631126E-1,8.017818700E-1
4.246996146E1,6.028735638E-1,5.342702866E-1,-1.291694641E-1,8.158345564E-1
4.248005477E1,8.416124582E-1,5.231962204E-1,2.232933044E-1,1.015827601E0
4.249022370E1,8.347709179E-1,5.316934586E-1,2.176542282E-1,1.013367546E0
4.249994177E1,4.435020685E-1,7.261009216E-1,6.021709442E-1,1.042365809E0
4.250993362E1,4.394427538E-1,7.336163521E-1,5.973167419E-1,1.043115610E0
4.251995900E1,6.747996211E-1,9.772996902E-1,1.048724174E0,1.584389980E0
4.253016846E1,7.940610647E-1,1.199542046E0,2.640800476E0,3.007201564E0
4.254007570E1,7.850880623E-1,1.216242313E0,2.630117416E0,3.002186912E0
4.255026300E1,2.222733349E-1,1.305203438E0,4.431173325E0,4.624744153E0
4.255996470E1,2.104233652E-1,1.331361294E0,4.414754868E0,4.615935596E0
4.256997416E1,-6.650739908E-2,1.644890308E0,4.463330269E0,4.757247571E0
4.257994370E1,-7.511505485E-2,1.661810875E0,4.452804565E0,4.753391016E0
4.258995416E1,5.458407998E-1,1.637756348E0,2.450854301E0,2.997811675E0
4.259995924E1,5.611323714E-1,1.405440807E0,1.233498573E0,1.952345290E0
4.260996100E1,5.543225408E-1,1.401834965E0,1.235362053E0,1.948982850E0
4.262010700E1,-2.019006014E-1,8.909640312E-1,2.040862083E0,2.236000626E0
4.262994477E1,-1.988349855E-1,9.114851952E-1,2.028793335E0,2.233012093E0
4.263999508E1,-1.270991564E0,1.453843117E-1,3.437993050E0,3.668290114E0
4.264994716E1,-1.253266811E0,1.916718483E-1,3.411790848E0,3.639743478E0
4.265994554E1,-1.253501296E0,-5.317640305E-1,3.704230309E0,3.946563146E0
4.266995162E1,-1.158232093E0,-7.736964226E-1,2.920665741E0,3.235799145E0
4.267994870E1,-1.147395968E0,-7.308044434E-1,2.897217751E0,3.200697320E0
4.269009885E1,-1.120334864E0,-6.316275597E-1,8.923673630E-1,1.565382730E0
4.269994700E1,-1.114858150E0,-6.098914146E-1,8.807020187E-1,1.546128157E0
4.270996054E1,-8.506904244E-1,-4.259719849E-1,1.772680283E-1,9.677552810E-1
4.271994039E1,-8.449716568E-1,-4.141473770E-1,4.771299362E-1,1.055058352E0
4.273026431E1,-3.231683671E-1,-5.125546455E-1,5.430088043E-1,8.136391213E-1
4.274006839E1,-1.088733971E-1,-7.062602043E-1,1.311970711E0,1.493962529E0
4.274995985E1,-1.059603095E-1,-6.890668869E-1,1.302872658E0,1.477673145E0
4.275993777E1,-1.140792072E-1,-7.526717186E-1,1.611370087E0,1.782145431E0
4.277000131E1,-1.092365980E-1,-7.416734695E-1,1.605764389E0,1.772143178E0
4.278062639E1,-4.874069691E-1,-4.294075966E-1,1.422348022E-1,6.649715607E-1
4.279012300E1,-5.869837999E-1,-3.469176292E-1,-8.699779510E-1,1.105334093E0
4.280124246E1,-5.605984330E-1,-3.689475060E-1,-8.565750122E-1,1.088169847E0
4.281002077E1,-6.235740781E-1,-4.806175232E-1,-1.182193279E0,1.420358681E0
4.281996316E1,-5.980824232E-1,-4.982223511E-1,-1.170971394E0,1.406094627E0
4.282993731E1,-4.258778691E-1,-7.346494198E-1,-9.670634270E-1,1.286970629E0
4.283993708E1,-4.045300484E-1,-7.444140911E-1,-9.602026939E-1,1.280541336E0
4.284996508E1,8.294939995E-2,-9.409267902E-1,-1.178414822E0,1.510260017E0
4.285995916E1,-1.234042645E-1,-1.081416845E0,-2.045984745E0,2.317486695E0
4.287019993E1,-1.177384257E-1,-1.091089487E0,-2.040238857E0,2.316659923E0
4.288002685E1,-6.236671209E-1,-9.854769707E-1,-2.814418316E0,3.046485843E0
4.288994739E1,-6.154998541E-1,-1.000086308E0,-2.805701733E0,3.041541534E0
4.289994962E1,2.315061390E-1,-9.721074104E-1,-3.026896477E0,3.187583754E0
4.290994131E1,6.441110373E-1,-1.152799129E0,-2.798004627E0,3.093970710E0
4.291994639E1,6.594744921E-1,-1.166812897E0,-2.788897991E0,3.094238347E0
4.292994339E1,5.212954283E-1,-1.083504438E0,-3.302307606E0,3.514394160E0
4.293997885E1,5.364044905E-1,-1.095530748E0,-3.294223309E0,3.512808649E0
4.295058231E1,1.754860282E-1,-9.667651653E-1,-2.674938679E0,2.849688960E0
4.296014408E1,1.842801571E-1,-9.738023281E-1,-2.670165539E0,2.848163295E0
4.296998531E1,1.008145213E-1,-8.034000397E-1,-2.011510372E0,2.168360941E0
4.297994877E1,4.541397095E-2,-4.706983566E-1,-1.977449894E0,2.033206201E0
4.298995993E1,4.773622751E-2,-4.729914665E-1,-1.975936413E0,2.032319951E0
4.300035162E1,4.464975595E-1,-1.169567108E-1,-1.478089333E0,1.548478937E0
4.300995124E1,4.480938911E-1,-1.198544502E-1,-1.476292610E0,1.547447284E0
4.301993685E1,3.746929467E-1,2.203273773E-1,3.606977463E-1,5.648378720E-1
4.302999762E1,3.784786761E-1,2.260608673E-1,3.577766418E-1,5.677620535E-1
4.303994293E1,-7.978212833E-2,6.260476112E-1,1.496440887E0,1.624080087E0
4.304994462E1,-5.556334257E-1,1.114066124E0,1.905892372E0,2.276466026E0
4.305993416E1,-5.561084747E-1,1.118829727E0,1.903151512E0,2.276625194E0
4.306995731E1,6.280344725E-2,1.450649738E0,2.093726158E0,2.547943909E0
4.308080585E1,4.844385386E-2,1.451749802E0,2.091811180E0,2.546683786E0
4.308994031E1,5.799508095E-1,1.557654858E0,2.743067741E0,3.207343485E0
4.310043093E1,2.904756069E-1,1.533406258E0,3.903872490E0,4.204275353E0
4.311081470E1,2.741792202E-1,1.547196865E0,3.894777298E0,4.199795541E0
4.312002470E1,-3.400277495E-1,1.393176556E0,4.539535522E0,4.760666187E0
4.312995016E1,-3.490583301E-1,1.411489010E0,4.528624535E0,4.756320334E0
4.314017439E1,3.122830391E-2,1.416973114E0,4.180603027E0,4.414320977E0
4.315118470E1,1.642733812E-2,1.427151203E0,4.173845291E0,4.411123998E0
4.315996416E1,9.156336784E-1,1.591111183E0,2.785009384E0,3.335610454E0
4.316997324E1,1.103744626E0,1.598253727E0,1.810442924E0,2.655253426E0
4.317995254E1,1.065710783E0,1.592580795E0,1.811051369E0,2.636656998E0
4.318998916E1,1.384805202E0,1.329652309E0,1.384517670E0,2.366970615E0
4.320113408E1,1.353857398E0,1.333008766E0,1.380854607E0,2.348744701E0
4.321006039E1,9.056667089E-1,1.692762375E-1,3.749224663E0,3.860773524E0
4.321994724E1,8.896579742E-1,2.050600052E-1,3.728859901E0,3.839002094E0
4.322996177E1,5.410552025E-1,-6.477015018E-1,5.486769676E0,5.551297096E0
4.323998916E1,1.312462211E0,-7.125198841E-1,3.259710312E0,3.585519901E0
4.324996362E1,1.291091681E0,-6.803205013E-1,3.241774559E0,3.555116876E0
4.325993531E1,1.637550235E0,-6.696925163E-1,1.650953293E-1,1.776883594E0
4.326994716E1,1.619420409E0,-6.902132034E-1,1.750564575E-1,1.769056667E0
4.328008216E1,1.415985107E0,-5.775318146E-1,-2.365245819E0,2.816548350E0
4.329064539E1,8.397750258E-1,-7.101600170E-1,-2.472793579E0,2.706336533E0
4.329993046E1,8.529056311E-1,-7.372987270E-1,-2.457635880E0,2.703891925E0
4.331112031E1,8.460808992E-1,-1.106663227E0,-1.255440235E0,1.875283064E0
4.331995654E1,8.581411839E-1,-1.110446930E0,-1.252813816E0,1.881233939E0
4.333004331E1,8.316475153E-1,-1.256869316E0,-1.384170055E0,2.046285613E0
4.334027324E1,8.344640732E-1,-1.254177094E0,-1.385492802E0,2.046675542E0
4.335000308E1,9.881763458E-1,-1.260424137E0,-2.272667408E0,2.780319881E0
4.335993377E1,7.868708968E-1,-1.306049347E0,-2.652585030E0,3.059597693E0
4.336993670E1,7.793560624E-1,-1.306015968E0,-2.652961731E0,3.057986188E0
4.337999716E1,5.795431137E-1,-1.440517187E0,-2.484545231E0,2.929833612E0
4.338994508E1,5.768992901E-1,-1.436044455E0,-2.487093449E0,2.929278117E0
4.340044062E1,5.724850893E-1,-1.587931633E0,-2.143468380E0,2.728318666E0
4.340994685E1,5.724285245E-1,-1.581075668E0,-2.147175312E0,2.727239723E0
4.342011308E1,3.016006649E-1,-1.617884636E0,-1.870382786E0,2.491354134E0
4.342994585E1,-1.008514166E-1,-1.372275829E0,-2.457671165E0,2.816639756E0
4.343998477E1,-9.637758136E-2,-1.376354218E0,-2.455261230E0,2.816371297E0
4.344995400E1,-2.081589103E-1,-9.517583847E-1,-3.198569298E0,3.343653646E0
4.345994046E1,-2.057117224E-1,-9.633822441E-1,-3.192156792E0,3.340701669E0
4.346994893E1,5.775494576E-1,-7.912986279E-1,-3.025404453E0,3.180061163E0
4.347995039E1,9.345331192E-1,-7.850623131E-1,-2.071052551E0,2.403941276E0
4.349038470E1,9.191879630E-1,-7.858347893E-1,-2.071330070E0,2.398510181E0
4.350013400E1,8.309261799E-1,-5.899419785E-1,-1.431529045E0,1.757198128E0
4.350994016E1,8.142213821E-1,-5.877990723E-1,-1.433394432E0,1.750166794E0
4.351993085E1,6.241031885E-1,-3.792142868E-2,-1.740386963E0,1.849294353E0
4.353001024E1,6.087479591E-1,-3.975772858E-2,-1.739971161E0,1.843815174E0
4.353999946E1,8.798638582E-1,2.422723770E-1,2.746572495E-1,9.530440275E-1
4.354993631E1,1.215092182E0,4.953436852E-1,1.586112976E0,2.058535584E0
4.355993808E1,1.192142010E0,5.130600929E-1,1.575782776E0,2.041451588E0
4.356993154E1,1.877703071E-1,1.050716877E0,1.223009109E0,1.623272905E0
4.358001331E1,1.684275419E-1,1.062965870E0,1.215889931E0,1.623777263E0
4.358993746E1,-4.930653572E-1,1.364289761E0,2.203898430E0,2.638478404E0
4.359995708E1,-5.069382191E-1,1.382995129E0,2.193592072E0,2.642254352E0
4.360997762E1,2.275038958E-1,1.393846989E0,3.559217453E0,3.829176978E0
4.362024354E1,1.210819483E0,1.201038361E0,4.662128448E0,4.964274230E0
4.362997962E1,1.177668810E0,1.239306927E0,4.641785622E0,4.946610884E0
4.364021800E1,7.651594281E-1,1.190164089E0,3.987822533E0,4.231393158E0
4.365019754E1,7.529999018E-1,1.208454132E0,3.978347778E0,4.225472907E0
4.365995162E1,-5.365582705E-1,1.256116867E0,2.779511452E0,3.096999882E0
4.367002054E1,-7.322254777E-1,1.232821465E0,1.934355736E0,2.407848630E0
4.368070270E1,-7.086628079E-1,1.233926296E0,1.934116364E0,2.401162882E0
4.368994216E1,1.974269301E-1,9.699668884E-1,2.581284523E0,2.764569215E0
4.369998408E1,2.069436014E-1,9.916715622E-1,2.570453644E0,2.762873518E0
4.370996200E1,5.373377800E-1,3.769149780E-1,3.784304619E0,3.840801770E0
4.371995670E1,5.366743207E-1,4.245471954E-1,3.760672569E0,3.822423030E0
4.372993293E1,8.377131820E-2,-4.289388657E-2,5.001279831E0,5.002165278E0
4.373994924E1,-1.189022660E0,-3.119626045E-1,5.263598442E0,5.405234880E0
4.374994585E1,-1.158284187E0,-2.574129105E-1,5.238628387E0,5.371323026E0
4.376025654E1,-1.335294604E0,-3.294451237E-1,4.092404366E0,4.317327792E0
4.376997977E1,-1.296535373E0,-3.072960377E-1,4.083374023E0,4.295273943E0
4.378023116E1,-7.967325449E-1,-1.988503933E-1,1.122187614E0,1.390549988E0
4.378995808E1,-7.621253133E-1,-7.080364227E-2,-1.506539822E0,1.689825548E0
4.379993516E1,-3.832404613E-1,-1.123766899E-1,-1.485561848E0,1.538309389E0
4.380995208E1,-8.998280764E-2,-3.134293556E-1,-2.360569000E0,2.382985705E0
4.381993677E1,-7.163622975E-2,-3.496623039E-1,-2.342408180E0,2.369445412E0
4.382997162E1,-2.463414371E-1,-6.531476974E-1,-2.089797497E0,2.203301976E0
4.384000170E1,-2.335398197E-1,-6.679339409E-1,-2.081976414E0,2.198932101E0
4.384994339E1,5.195975304E-2,-8.357112408E-1,-1.475075722E0,1.696160806E0
4.385995108E1,9.922236204E-3,-8.833928108E-1,-1.711638927E0,1.926185123E0
4.387138970E1,2.821353078E-2,-8.830747604E-1,-1.710775852E0,1.925453467E0
4.387999154E1,-8.471125364E-2,-8.369846344E-1,-1.885172844E0,2.064363322E0
4.388993231E1,-6.360757351E-2,-8.387413025E-1,-1.883048058E0,2.062377968E0
4.389993770E1,6.173589826E-2,-9.016518593E-1,-2.094971180E0,2.281598484E0
4.390996339E1,7.745292783E-2,-9.035525322E-1,-2.093032360E0,2.281050327E0
4.391994685E1,-5.633723736E-2,-9.307398796E-1,-2.134647369E0,2.329414089E0
4.393003808E1,1.329573989E-1,-1.054836035E0,-2.427487850E0,2.650104525E0
4.393995477E1,1.463192105E-1,-1.056104422E0,-2.425953388E0,2.649908622E0
4.394995454E1,1.757030487E-1,-1.080181122E0,-2.802441597E0,3.008544785E0
4.396072570E1,1.908329725E-1,-1.084531307E0,-2.799226761E0,3.008038537E0
4.396996893E1,2.905430198E-1,-1.117100954E0,-2.572618961E0,2.819698230E0
4.397993516E1,3.070685267E-1,-8.297600746E-1,-2.927699089E0,3.058466089E0
4.398994662E1,3.111134768E-1,-8.361287117E-1,-2.924265862E0,3.057324590E0
4.399996070E1,9.357891083E-1,-6.397476196E-1,-3.313389301E0,3.501931886E0
4.400996000E1,9.358253479E-1,-6.492552757E-1,-3.308694363E0,3.499251331E0
4.401995477E1,1.133909106E0,-3.761467934E-1,-2.688935757E0,2.942381990E0
4.402994316E1,1.131288528E0,-3.817691803E-1,-2.686347485E0,2.939732003E0
4.403995093E1,1.158097982E0,-8.713865280E-2,-1.576336384E0,1.957963349E0
4.405442547E1,1.129739285E0,2.757329941E-1,-7.875232697E-1,1.404468738E0
4.405995631E1,1.129210591E0,2.767157555E-1,-7.880516052E-1,1.404533197E0
4.406998970E1,9.554520249E-1,7.451543808E-1,7.046823502E-1,1.401684999E0
4.407995224E1,9.551010728E-1,7.481894493E-1,7.031517029E-1,1.402293774E0
4.408999293E1,6.314542890E-1,1.165925026E0,1.621318817E0,2.094466613E0
4.410018585E1,6.313865185E-1,1.166193485E0,1.621181488E0,2.094489341E0
4.410995400E1,1.111226916E0,1.374389648E0,2.303956985E0,2.903788897E0
4.411993777E1,1.259946108E0,1.572498798E0,3.101135254E0,3.698277508E0
4.412995300E1,1.247371435E0,1.563092709E0,3.104907990E0,3.693189399E0
4.414169770E1,9.906176329E-1,1.807129383E0,2.608322144E0,3.324211832E0
4.414996524E1,9.851684570E-1,1.788047314E0,2.617505074E0,3.319488348E0
4.415996908E1,5.762645602E-1,1.822376251E0,2.593285561E0,3.221531630E0
4.416995539E1,6.733840704E-1,1.855849743E0,3.088472366E0,3.665553973E0
4.418072577E1,6.641491652E-1,1.842714787E0,3.094522476E0,3.662343683E0
4.419010685E1,1.059568644E0,1.906250000E0,3.042571068E0,3.743489478E0
4.419996908E1,1.039750934E0,1.899488449E0,3.044725418E0,3.736240255E0
4.420994839E1,1.619903088E0,1.889406204E0,2.328174591E0,3.407981623E0
4.421995024E1,1.589785814E0,1.882129192E0,2.330107689E0,3.391051618E0
4.423000847E1,1.168859005E0,1.739682198E0,1.360884666E0,2.498946297E0
4.423996277E1,-2.304133177E-1,1.212031841E0,2.589730263E0,2.868590998E0
4.425035847E1,-2.222997844E-1,1.228294373E0,2.581830978E0,2.867747454E0
4.425994254E1,-4.058615863E-1,3.906297684E-1,4.639281273E0,4.673354895E0
4.426995800E1,-3.979520202E-1,4.364085197E-1,4.616677284E0,4.654302026E0
4.427995931E1,6.351809502E-1,-1.517906189E-1,4.231391907E0,4.281491878E0
4.429092716E1,1.713774800E0,-2.494044304E-1,1.037025452E0,2.018575840E0
4.430017485E1,1.671094298E0,-2.508912086E-1,1.035573006E0,1.981896567E0
4.431048039E1,1.633802056E0,-1.320438385E-1,-1.736207008E0,2.387710098E0
4.431998824E1,1.599071622E0,-1.628065109E-1,-1.722502708E0,2.355960864E0
4.432995470E1,7.991216183E-1,-1.817626953E-1,-1.582337379E0,1.781972116E0
4.434140408E1,7.849762440E-1,-2.026467323E-1,-1.572425842E0,1.769117416E0
4.435010893E1,9.997222424E-1,-6.269118786E-1,-5.322217941E-1,1.294497240E0
4.435999100E1,1.260260344E0,-9.382269382E-1,-4.059381485E-1,1.622748194E0
4.436995470E1,1.245810509E0,-9.264891148E-1,-4.122991562E-1,1.606367485E0
4.438113500E1,1.245414734E0,-1.197036028E0,-6.239719391E-1,1.836652959E0
4.438996670E1,1.226756454E0,-1.186179876E0,-6.299276352E-1,1.819000528E0
4.440005924E1,7.131828666E-1,-1.139804363E0,-1.618999958E0,2.104505798E0
4.440998193E1,6.993063688E-1,-1.137299061E0,-1.620606899E0,2.099725047E0
4.441994470E1,7.994665504E-1,-1.108821630E0,-2.433576107E0,2.791222822E0
4.443081447E1,8.514727950E-1,-1.304639816E0,-2.423889160E0,2.881376343E0
4.444083716E1,8.502347469E-1,-1.305759907E0,-2.423361778E0,2.881074516E0
4.444997708E1,5.752457976E-1,-1.450151443E0,-2.511096954E0,2.956256899E0
4.445995308E1,5.818123817E-1,-1.450064659E0,-2.510983467E0,2.957402769E0
4.446993954E1,2.757033110E-1,-1.301880836E0,-2.801363945E0,3.101378078E0
4.447995193E1,6.511299610E-1,-1.025052071E0,-3.703130245E0,3.897162505E0
